289,536,1319,940,1595
291,485,1319,1280,1595
345,452,1629,1280,1595
339,502,1629,940,1595
292,465,1319,1380,1595
358,364,1629,1720,1595
348,433,1629,1380,1595
271,483,1269,1280,1645
226,442,1269,1280,1955
272,463,1269,1380,1645
225,423,1269,1380,1955
223,354,1269,1720,1955
235,338,1319,1770,1955
295,316,1629,1770,1955
349,346,1629,1770,1645
