208,507,3194,390,8272
205,496,3194,490,8272
197,456,3194,830,8272
195,439,3194,930,8272
186,389,3194,1270,8272
183,371,3194,1370,8272
175,308,3194,1710,8272
167,294,3194,1760,8222
137,276,3194,1760,7912
168,534,3504,390,8272
163,522,3504,490,8272
151,482,3504,830,8272
147,466,3504,930,8272
134,415,3504,1270,8272
129,396,3504,1370,8272
117,332,3504,1710,8272
109,317,3504,1760,8222
