444,456,3185,390,2578
447,443,3185,490,2578
455,403,3185,830,2578
458,388,3185,930,2578
466,339,3185,1270,2578
469,322,3185,1370,2578
478,263,3185,1710,2578
481,483,3495,390,2578
484,471,3495,490,2578
496,430,3495,830,2578
501,416,3495,930,2578
513,366,3495,1270,2578
517,349,3495,1370,2578
531,288,3495,1710,2578
486,251,3185,1760,2628
540,274,3495,1760,2628
517,238,3185,1760,2938
